NULL,model1,2019-12-02,buy,534.5504836611451,1467.3,2019-12-02,1458.5395279184165,-4682.914588310381
NULL,model1,2019-12-04,sell,-264.8613831019008,1480.4,2019-12-04,1481.354299419316,-252.75706409335805
NULL,model1,2019-12-09,buy,259.96013399050906,1461.1,2019-12-09,1466.3057316231407,1353.2826902703032
NULL,model1,2020-01-13,buy,266.1925074129573,1563.0,2020-01-13,1559.3385905160496,-974.6397711983296
NULL,model1,2020-01-15,buy,212.96470629692783,1546.8,2020-01-15,1541.3916055382033,-1151.7971380944568
NULL,model1,2020-01-28,sell,-227.71016664842332,1580.6000000000001,2020-01-28,1574.1124424750408,1477.282805149676
NULL,model1,2020-02-06,buy,669.8225576065494,1556.8,2020-02-06,1566.3822621885552,6418.415366794578
NULL,model1,2020-02-19,sell,-16.83713136454722,1601.8,2020-02-19,1584.5136412585762,-427.1222770485386
NULL,model1,2020-02-27,sell,-233.70356800619186,1643.0,2020-02-27,1618.2848933121068,5776.008616614345
NULL,model1,2020-03-04,buy,365.21747282649255,1640.1,2020-03-04,1620.078302347961,-7312.2738181737805
NULL,model1,2020-03-06,sell,-129.15806288957774,1673.1,2020-03-06,1674.0364590770969,-120.95124037320636
NULL,model1,2020-03-18,buy,373.770207841354,1527.6,2020-03-18,1643.426897429063,43292.64352568012
NULL,model1,2020-03-27,sell,-257.9366394205442,1640.4,2020-03-27,1530.2188681319997,28419.75088158386
NULL,model1,2020-04-01,buy,76.38689858558847,1581.7,2020-04-01,1588.7798080339014,540.8045782910586
NULL,model1,2020-04-09,sell,-170.63362726249835,1669.2,2020-04-09,1689.8429104909624,-3522.3746943279816
NULL,model1,2020-04-20,buy,166.16377940100608,1684.9999999999998,2020-04-20,1702.1766232276223,2854.132632848822
NULL,model1,2020-04-24,sell,-168.71698985700405,1733.7,2020-04-24,1734.1380281580634,-73.90279230106299
NULL,model1,2020-05-04,buy,189.0973771067268,1711.1999999999998,2020-05-04,1683.3357201575827,-5269.062233168954
NULL,model1,2020-05-18,sell,-127.2865025071569,1757.5,2020-05-18,1753.2108448183649,545.9515617807842
NULL,model1,2020-05-22,buy,132.0758434281751,1726.0,2020-05-22,1720.7942205392671,-687.5577129773625
NULL,model1,2020-05-26,buy,246.35585976678885,1730.2,2020-05-26,1706.551520360725,-5825.941533711028
NULL,model1,2020-06-08,buy,289.1922031177179,1682.0,2020-06-08,1703.6889384961069,6272.271906973825
NULL,model1,2020-06-12,sell,-144.56356647943414,1729.7,2020-06-12,1747.9325903660588,-2635.768289476022
NULL,model1,2020-06-16,buy,284.86645422951426,1729.0,2020-06-16,1701.8139442696245,-7744.395300398044
NULL,model1,2020-06-25,sell,-151.53290761657692,1760.7000000000003,2020-06-25,1756.25593166328,673.4225967099412
NULL,model1,2020-07-02,buy,304.65020935173413,1779.0,2020-07-02,1770.2751836094274,-2658.0171399433966
NULL,model1,2020-07-15,buy,164.04454015475278,1811.1,2020-07-15,1792.7893731058343,-3003.7583687986416
